scenario,year,cotton_withdrawal,cotton_scarcity
ssp_socio3_ag1_gwhi_rs_miroc_NDC_Tax_uct,2100,99.0981,2.772829554
ssp_socio3_ag1_gwhi_rs_noresm_NDC_Tax_ffict,2100,69.6709,2.516698717
ssp_socio3_ag1_gwhi_rs_noresm_NDC_Tax_uct,2100,93.5517,2.71381088
ssp_socio3_ag1_gwlo_exp_gfdl_NDC_Tax_ffict,2100,74.97,2.606250266
ssp_socio5_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,23.43357,2.111224654
ssp_socio3_ag1_gwlo_exp_gfdl_NDC_Tax_uct,2100,98.8345,2.809605012
ssp_socio3_ag1_gwlo_exp_hadgem_NDC_Tax_ffict,2100,76.1803,2.516173584
ssp_socio3_ag1_gwlo_exp_hadgem_NDC_Tax_uct,2100,98.1691,2.720533734
ssp_socio3_ag1_gwlo_exp_ipsl_NDC_Tax_ffict,2100,72.5929,2.645280103
ssp_socio3_ag1_gwlo_exp_ipsl_NDC_Tax_uct,2100,97.1083,2.848762582
ssp_socio3_ag1_gwlo_exp_miroc_NDC_Tax_ffict,2100,78.2571,2.579041006
ssp_socio3_ag1_gwlo_exp_miroc_NDC_Tax_uct,2100,100.3209,2.788396704
ssp_socio3_ag1_gwlo_exp_noresm_NDC_Tax_ffict,2100,70.1374,2.525079273
ssp_socio3_ag1_gwlo_exp_noresm_NDC_Tax_uct,2100,94.9357,2.727882555
ssp_socio3_ag1_gwlo_rs_gfdl_NDC_Tax_ffict,2100,75.9725,2.59085936
ssp_socio5_ag2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,18.59974,1.406182031
ssp_socio3_ag1_gwlo_rs_gfdl_NDC_Tax_uct,2100,100.4829,2.796951846
ssp_socio3_ag1_gwlo_rs_hadgem_NDC_Tax_ffict,2100,77.114,2.509102121
ssp_socio3_ag1_gwlo_rs_hadgem_NDC_Tax_uct,2100,99.7757,2.712273294
ssp_socio3_ag1_gwlo_rs_ipsl_NDC_Tax_ffict,2100,73.4614,2.628048273
ssp_socio3_ag1_gwlo_rs_ipsl_NDC_Tax_uct,2100,98.7482,2.833938605
ssp_socio3_ag1_gwlo_rs_miroc_NDC_Tax_ffict,2100,79.0602,2.566076449
ssp_socio3_ag1_gwlo_rs_miroc_NDC_Tax_uct,2100,102.2923,2.775075071
ssp_socio3_ag1_gwlo_rs_noresm_NDC_Tax_ffict,2100,71.0719,2.513672088
ssp_socio3_ag1_gwlo_rs_noresm_NDC_Tax_uct,2100,97.0454,2.716197147
ssp_socio3_ag1_gwmed_exp_gfdl_NDC_Tax_ffict,2100,74.6526,2.610079988
ssp_socio5_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,23.4716,1.7817151
ssp_socio3_ag1_gwmed_exp_gfdl_NDC_Tax_uct,2100,97.8242,2.80970805
ssp_socio3_ag1_gwmed_exp_hadgem_NDC_Tax_ffict,2100,76.0468,2.51933508
ssp_socio3_ag1_gwmed_exp_hadgem_NDC_Tax_uct,2100,97.6816,2.720445113
ssp_socio3_ag1_gwmed_exp_ipsl_NDC_Tax_ffict,2100,72.1087,2.648681636
ssp_socio3_ag1_gwmed_exp_ipsl_NDC_Tax_uct,2100,96.2138,2.848725246
ssp_socio3_ag1_gwmed_exp_miroc_NDC_Tax_ffict,2100,77.6586,2.58286562
ssp_socio3_ag1_gwmed_exp_miroc_NDC_Tax_uct,2100,98.989,2.78800332
ssp_socio3_ag1_gwmed_exp_noresm_NDC_Tax_ffict,2100,69.5945,2.527442434
ssp_socio3_ag1_gwmed_exp_noresm_NDC_Tax_uct,2100,93.5979,2.727309615
ssp_socio3_ag1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,75.0292,2.595677332
ssp_socio5_ag2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,18.37609,1.819207663
ssp_socio3_ag1_gwmed_rs_gfdl_NDC_Tax_uct,2100,97.9931,2.794894199
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,76.2545,2.513417004
ssp_socio3_ag1_gwmed_rs_hadgem_NDC_Tax_uct,2100,98.2023,2.711260931
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,72.5824,2.632776348
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,96.2839,2.832880788
ssp_socio3_ag1_gwmed_rs_miroc_NDC_Tax_ffict,2100,77.9843,2.568987056
ssp_socio3_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,99.2238,2.77331683
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_ffict,2100,69.8486,2.515669923
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,93.6783,2.714105214
ssp_socio3_ag2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,52.181,2.655034312
ssp_socio5_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,23.47682,2.257822977
ssp_socio3_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,69.4943,2.911446527
ssp_socio3_ag2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,52.154,2.54033
ssp_socio3_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,67.6518,2.783294723
ssp_socio3_ag2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,51.313,2.699536694
ssp_socio3_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,68.846,2.96620931
ssp_socio3_ag2_gwhi_exp_miroc_NDC_Tax_ffict,2100,53.3881,2.623973021
ssp_socio3_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,69.3687,2.881563731
ssp_socio3_ag2_gwhi_exp_noresm_NDC_Tax_ffict,2100,49.3486,2.548491496
ssp_socio3_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,65.658,2.793351989
ssp_socio3_ag2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,52.4278,2.640103442
ssp_socio5_ag2_gwhi_exp_miroc_NDC_Tax_ffict,2100,18.81717,1.613137363
ssp_socio3_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,69.5755,2.89941666
ssp_socio3_ag2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,52.3919,2.536140123
ssp_socio3_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,67.6889,2.77859005
ssp_socio3_ag2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,51.6275,2.68797844
ssp_socio3_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,69.1636,2.952095981
ssp_socio3_ag2_gwhi_rs_miroc_NDC_Tax_ffict,2100,53.754,2.612157356
ssp_socio3_ag2_gwhi_rs_miroc_NDC_Tax_uct,2100,69.7958,2.868862886
ssp_socio3_ag2_gwhi_rs_noresm_NDC_Tax_ffict,2100,49.5085,2.537950641
ssp_socio3_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,65.7939,2.780154232
ssp_socio3_ag2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,52.8814,2.654504324
ssp_socio5_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,23.60564,2.036459893
ssp_socio3_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,70.52,2.914825726
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,52.587,2.532119268
ssp_socio3_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,68.2964,2.78254077
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,52.014,2.699644275
ssp_socio3_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,69.8086,2.96841244
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_ffict,2100,54.3461,2.619270222
ssp_socio3_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,70.9934,2.88210091
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_ffict,2100,50.255,2.5424537
ssp_socio3_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,67.0559,2.792321456
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,53.9254,2.638846164
ssp_socio5_ag2_gwhi_exp_noresm_NDC_Tax_ffict,2100,17.88686,1.453622914
ssp_socio3_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,72.1689,2.899488826
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,53.3743,2.528501302
ssp_socio3_ag2_gwlo_rs_hadgem_NDC_Tax_uct,2100,69.6666,2.777853941
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,53.3685,2.687517839
ssp_socio3_ag2_gwlo_rs_ipsl_NDC_Tax_uct,2100,71.887,2.951606176
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_ffict,2100,55.6852,2.609056557
ssp_socio3_ag2_gwlo_rs_miroc_NDC_Tax_uct,2100,72.9001,2.871169102
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_ffict,2100,51.2817,2.532345637
ssp_socio3_ag2_gwlo_rs_noresm_NDC_Tax_uct,2100,68.6893,2.780780266
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,52.2041,2.65457882
ssp_socio5_ag1_gwhi_exp_miroc_NDC_Tax_ffict,2100,27.2633,2.284618551
ssp_socio5_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,23.14032,1.828270317
ssp_socio3_ag2_gwmed_exp_gfdl_NDC_Tax_uct,2100,69.4205,2.916126844
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,52.204,2.539011156
ssp_socio3_ag2_gwmed_exp_hadgem_NDC_Tax_uct,2100,67.5695,2.785062279
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,51.4084,2.699269712
ssp_socio3_ag2_gwmed_exp_ipsl_NDC_Tax_uct,2100,69.6185,2.967762425
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_ffict,2100,53.4696,2.623769282
ssp_socio3_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,69.6856,2.880507122
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_ffict,2100,49.4709,2.548916523
ssp_socio3_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,66.3984,2.793634493
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,52.5449,2.640722644
ssp_socio5_ag2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,18.40023,1.732533989
ssp_socio3_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,69.7633,2.898661761
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,52.5058,2.53754849
ssp_socio3_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,67.7313,2.777942978
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,51.8288,2.687972826
ssp_socio3_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,70.0463,2.954241546
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_ffict,2100,53.9689,2.613143083
ssp_socio3_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,70.312,2.869009491
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_ffict,2100,49.6068,2.535742421
ssp_socio3_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,66.4821,2.779938819
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,38.5639,2.627994512
ssp_socio5_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,23.43189,2.109573076
ssp_socio3_ag3_gwhi_exp_gfdl_NDC_Tax_uct,2100,46.11591,2.881046899
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,38.5621,2.376294855
ssp_socio3_ag3_gwhi_exp_hadgem_NDC_Tax_uct,2100,45.05696,2.657413005
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,38.1522,2.697719488
ssp_socio3_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,45.79311,2.965436418
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,39.0364,2.611753586
ssp_socio3_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,46.08046,2.828052858
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,37.2335,2.369971204
ssp_socio3_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,44.26769,2.662261946
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,38.6523,2.612642595
ssp_socio5_ag2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,18.6158,1.40860687
ssp_socio3_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,46.25028,2.866576852
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,38.7153,2.378337173
ssp_socio3_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,45.12447,2.662207496
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,38.4047,2.688942206
ssp_socio3_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,46.04471,2.955778482
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,39.271,2.619332097
ssp_socio3_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,46.36101,2.817769663
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,37.3815,2.36731556
ssp_socio3_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,44.34751,2.653467494
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,39.2956,2.632172798
ssp_socio5_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,23.46826,1.781539947
ssp_socio3_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,46.85944,2.882135052
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,38.9676,2.360616635
ssp_socio3_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,45.54817,2.639635418
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,38.7687,2.699254361
ssp_socio3_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,46.48153,2.967726156
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,39.8933,2.562752601
ssp_socio3_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,46.99967,2.82795016
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,38.0971,2.313302128
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,45.15622,2.661037873
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,40.127,2.617491925
ssp_socio5_ag2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,18.41149,1.854267956
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,47.99667,2.871040251
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,39.7818,2.368578781
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,46.4595,2.638719435
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,40.2886,2.693245688
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,48.11578,2.961974828
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,41.0636,2.559996222
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,48.39876,2.821241974
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,39.0965,2.312607312
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,46.2702,2.654997407
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,38.533,2.624477041
ssp_socio5_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,23.50133,2.257778712
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,46.27257,2.880030995
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,38.5713,2.375498015
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,45.14033,2.643272624
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,38.437,2.698033815
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,46.29365,2.967122487
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,39.1703,2.571463466
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,46.67026,2.829295395
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,37.4193,2.316861101
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,44.85038,2.664512676
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,38.7245,2.613544499
ssp_socio5_ag2_gwhi_rs_miroc_NDC_Tax_ffict,2100,18.88886,1.613531686
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,46.49663,2.867622453
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,38.716,2.374172732
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,45.25787,2.63913595
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,38.748,2.689465567
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,47.21987,2.958795649
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,39.4974,2.568942202
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,47.23575,2.821014758
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,37.5716,2.312792134
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,45.16588,2.65446193
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,34.2626,2.262753665
ssp_socio5_ag2_gwhi_rs_miroc_NDC_Tax_uct,2100,23.63761,2.034653242
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,46.47539,2.72353391
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,34.8361,1.953926278
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,45.82034,2.532436071
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,33.8957,2.326381537
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,46.3347,2.805107745
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,35.3103,2.219913128
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,46.81534,2.673424857
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,33.3451,1.997217491
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,45.64016,2.501294445
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,34.4816,2.263178166
ssp_socio5_ag2_gwhi_rs_noresm_NDC_Tax_ffict,2100,17.90234,1.455395472
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,46.68422,2.716102537
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,35.0381,1.958921019
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,45.94662,2.537539829
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,34.2702,2.342912696
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,46.65,2.803156148
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,35.6321,2.225257709
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,47.14542,2.667317105
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,33.5404,2.000977417
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,45.09398,2.485113205
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,34.7404,2.23154794
ssp_socio5_ag1_gwhi_exp_miroc_NDC_Tax_uct,2100,28.5928,2.50200409
ssp_socio5_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,23.14461,1.827169433
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,47.18806,2.726407911
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,35.1892,1.955657861
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,46.43453,2.456789482
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,34.3807,2.333438453
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,46.9148,2.807691649
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,35.982,2.208015333
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,47.6966,2.670541626
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,33.9396,1.998213103
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,45.70231,2.489782217
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,35.5179,2.240274638
ssp_socio5_ag2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,18.37627,1.731959609
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,48.2699,2.71916654
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,35.8814,1.968362524
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,47.32764,2.464659067
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,35.4665,2.354365907
ssp_socio3_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,48.4631,2.806489657
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,36.8357,2.21831751
ssp_socio3_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,48.90254,2.667073152
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,34.845,2.006461472
ssp_socio3_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,46.80127,2.490809022
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,34.2562,2.225577667
ssp_socio5_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,23.42513,2.111297951
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,46.72235,2.724522119
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,34.8657,1.955194469
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,45.87631,2.506450918
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,34.2258,2.345400517
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,46.7389,2.805309725
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,35.4573,2.224025843
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,47.35024,2.674150073
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,33.4025,1.997546812
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,45.48802,2.489696924
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,34.5188,2.227348895
ssp_socio5_ag2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,18.59735,1.404294745
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,47.06083,2.716809094
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,35.0906,1.961560892
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,46.05423,2.508794405
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,34.3574,2.339707625
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,47.3994,2.802738818
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,35.7199,2.223931986
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,47.98626,2.669744157
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,33.63,1.998670835
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,45.72084,2.488593834
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,69.8862,2.627132004
ssp_socio5_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,23.45858,1.779079896
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_uct,2100,102.0129,2.844338106
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,71.0579,2.532723254
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_uct,2100,101.3155,2.750187644
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,68.2311,2.670341966
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_uct,2100,100.3071,2.887932564
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_ffict,2100,72.2627,2.60141295
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_uct,2100,103.004,2.821869466
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_ffict,2100,66.4041,2.539938589
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_uct,2100,97.6933,2.757236964
ssp_socio3_ag5_gwhi_rs_gfdl_NDC_Tax_ffict,2100,70.0883,2.615094238
ssp_socio5_ag2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,18.31231,1.837065538
ssp_socio3_ag5_gwhi_rs_gfdl_NDC_Tax_uct,2100,102.1672,2.830362493
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,71.2589,2.527058595
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_uct,2100,101.461,2.741829618
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,68.4718,2.656271023
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_uct,2100,100.4078,2.871496695
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_ffict,2100,72.4217,2.590814175
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_uct,2100,103.272,2.807750676
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_ffict,2100,66.6687,2.532872021
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_uct,2100,97.7925,2.744183225
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,70.5798,2.628488361
ssp_socio5_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,23.48426,2.258045327
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_uct,2100,103.2605,2.844664276
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,71.3174,2.526566528
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_uct,2100,102.143,2.75001971
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,68.8438,2.667189681
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_uct,2100,101.4254,2.887537993
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_ffict,2100,73.129,2.595673631
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_uct,2100,104.6275,2.821948124
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_ffict,2100,67.2068,2.534678712
